iter	Passed	Remaining
4290	452039	6922174
4291	452155	6922238
4292	452261	6922132
4293	452378	6922205
4294	452498	6922330
4295	452608	6922292
4296	452722	6922321
4297	452840	6922414
4298	452955	6922452
4299	453066	6922441
4300	453172	6922333
4301	453284	6922335
4302	453396	6922323
4303	453521	6922517
4304	453623	6922374
4305	453734	6922355
4306	453856	6922489
4307	453962	6922400
4308	454055	6922109
4309	454172	6922183
4310	454294	6922322
4311	454397	6922191
4312	454515	6922273
4313	454628	6922288
4314	454752	6922468
4315	454869	6922532
4316	454965	6922283
4317	455082	6922357
4318	455192	6922319
4319	455317	6922513
4320	455409	6922201
4321	455510	6922027
4322	455624	6922058
4323	455741	6922122
4324	455853	6922117
4325	455974	6922250
4326	456076	6922095
4327	456185	6922039
4328	456310	6922231
4329	456424	6922259
4330	456536	6922251
4331	456650	6922276
4332	456762	6922276
4333	456873	6922249
4334	457000	6922474
4335	457134	6922806
4336	457253	6922898
4337	457366	6922906
4338	457463	6922679
4339	457583	6922800
4340	457683	6922610
4341	457801	6922694
4342	457915	6922714
4343	458029	6922746
4344	458140	6922722
4345	458257	6922790
4346	458375	6922868
4347	458486	6922843
4348	458601	6922885
4349	458708	6922801
4350	458820	6922797
4351	458936	6922857
4352	459044	6922790
4353	459171	6923013
4354	459284	6923018
4355	459397	6923030
4356	459514	6923096
4357	459631	6923166
4358	459746	6923202
4359	459853	6923111
4360	459948	6922845
4361	460061	6922861
4362	460164	6922710
4363	460284	6922827
4364	460397	6922840
4365	460512	6922872
4366	460629	6922945
4367	460743	6922966
4368	460852	6922908
4369	460958	6922822
4370	461072	6922843
4371	461190	6922923
4372	461297	6922831
4373	461391	6922552
4374	461498	6922478
4375	461622	6922645
4376	461729	6922566
4377	461847	6922645
4378	461965	6922727
4379	462080	6922770
4380	462195	6922799
4381	462313	6922888
4382	462426	6922897
4383	462549	6923054
4384	462667	6923123
4385	462770	6922986
4386	462888	6923072
4387	462994	6922977
4388	463099	6922856
4389	463203	6922723
4390	463321	6922813
4391	463440	6922904
4392	463550	6922863
4393	463658	6922805
4394	463783	6922985
4395	463902	6923085
4396	464006	6922946
4397	464124	6923031
4398	464220	6922782
4399	464339	6922884
4400	464464	6923068
4401	464584	6923170
4402	464698	6923202
4403	464814	6923244
4404	464932	6923319
4405	465047	6923363
4406	465162	6923401
4407	465265	6923258
4408	465386	6923373
4409	465481	6923107
4410	465576	6922857
4411	465693	6922913
4412	465791	6922704
4413	465909	6922770
4414	466026	6922847
4415	466141	6922877
4416	466246	6922758
4417	466368	6922905
4418	466481	6922904
4419	466593	6922899
4420	466709	6922941
4421	466827	6923017
4422	466933	6922919
4423	467048	6922962
4424	467167	6923054
4425	467295	6923273
4426	467407	6923274
4427	467512	6923159
4428	467624	6923150
4429	467742	6923226
4430	467841	6923019
4431	467933	6922708
4432	468033	6922525
4433	468145	6922509
4434	468268	6922667
4435	468385	6922723
4436	468500	6922756
4437	468604	6922638
4438	468716	6922620
4439	468830	6922643
4440	468945	6922667
4441	469062	6922732
4442	469185	6922895
4443	469300	6922926
4444	469423	6923066
4445	469547	6923242
4446	469644	6923000
4447	469740	6922756
4448	469853	6922763
4449	469956	6922621
4450	470069	6922623
4451	470181	6922616
4452	470298	6922669
4453	470413	6922705
4454	470537	6922865
4455	470652	6922905
4456	470751	6922693
4457	470863	6922690
4458	470976	6922695
4459	471082	6922588
4460	471197	6922614
4461	471313	6922665
4462	471428	6922693
4463	471547	6922785
4464	471677	6923035
4465	471770	6922756
4466	471888	6922821
4467	471985	6922589
4468	472100	6922620
4469	472195	6922360
4470	472301	6922259
4471	472415	6922278
4472	472535	6922383
4473	472644	6922322
4474	472740	6922078
4475	472851	6922050
4476	472959	6921983
4477	473068	6921928
4478	473171	6921787
4479	473276	6921662
4480	473392	6921716
4481	473506	6921724
4482	473620	6921750
4483	473730	6921706
4484	473849	6921792
4485	473952	6921651
4486	474053	6921477
4487	474162	6921415
4488	474273	6921397
4489	474389	6921436
4490	474500	6921409
4491	474612	6921391
4492	474720	6921320
4493	474823	6921184
4494	474934	6921146
4495	475040	6921053
4496	475154	6921062
4497	475266	6921060
4498	475381	6921086
4499	475497	6921130
4500	475618	6921252
4501	475731	6921242
4502	475856	6921421
4503	475977	6921543
4504	476091	6921550
4505	476208	6921622
4506	476328	6921720
4507	476424	6921473
4508	476525	6921303
4509	476653	6921521
4510	476773	6921619
4511	476893	6921718
4512	477011	6921790
4513	477132	6921909
4514	477231	6921704
4515	477357	6921889
4516	477454	6921665
4517	477571	6921717
4518	477679	6921655
4519	477794	6921681
4520	477899	6921567
4521	478014	6921592
4522	478126	6921582
4523	478240	6921590
4524	478349	6921539
4525	478446	6921299
4526	478543	6921063
4527	478656	6921072
4528	478774	6921137
4529	478886	6921122
4530	479003	6921177
4531	479108	6921068
4532	479225	6921118
4533	479339	6921141
4534	479456	6921199
4535	479579	6921334
4536	479693	6921352
4537	479802	6921293
4538	479909	6921209
4539	480024	6921227
4540	480139	6921263
4541	480249	6921212
4542	480366	6921273
4543	480469	6921127
4544	480566	6920903
4545	480687	6921005
4546	480781	6920738
4547	480878	6920511
4548	480990	6920488
4549	481099	6920430
4550	481199	6920246
4551	481308	6920187
4552	481420	6920167
4553	481535	6920192
4554	481650	6920218
4555	481746	6919973
4556	481861	6920007
4557	481969	6919930
4558	482086	6919987
4559	482207	6920096
4560	482315	6920030
4561	482428	6920030
4562	482535	6919938
4563	482654	6920017
4564	482767	6920016
4565	482887	6920112
4566	483004	6920166
4567	483116	6920155
4568	483220	6920022
4569	483334	6920033
4570	483447	6920032
4571	483553	6919938
4572	483669	6919979
4573	483783	6919979
4574	483891	6919914
4575	484007	6919946
4576	484116	6919890
4577	484234	6919966
4578	484347	6919966
4579	484454	6919871
4580	484568	6919879
4581	484680	6919872
4582	484784	6919731
4583	484898	6919741
4584	485011	6919741
4585	485120	6919684
4586	485235	6919703
4587	485339	6919575
4588	485449	6919539
4589	485576	6919724
4590	485695	6919805
4591	485807	6919794
4592	485903	6919551
4593	486010	6919456
4594	486118	6919387
4595	486235	6919434
4596	486341	6919341
4597	486436	6919082
4598	486545	6919020
4599	486654	6918952
4600	486771	6919007
4601	486884	6919001
4602	486994	6918962
4603	487101	6918870
4604	487210	6918816
4605	487312	6918655
4606	487425	6918651
4607	487558	6918934
4608	487668	6918885
4609	487780	6918862
4610	487898	6918925
4611	487993	6918677
4612	488099	6918574
4613	488217	6918635
4614	488347	6918873
4615	488465	6918944
4616	488571	6918832
4617	488683	6918818
4618	488789	6918715
4619	488900	6918684
4620	489018	6918750
4621	489139	6918862
4622	489249	6918818
4623	489344	6918557
4624	489440	6918308
4625	489562	6918436
4626	489669	6918340
4627	489783	6918352
4628	489896	6918346
4629	490009	6918339
4630	490121	6918326
4631	490235	6918330
4632	490325	6918002
4633	490433	6917922
4634	490552	6918007
4635	490669	6918063
4636	490776	6917966
4637	490883	6917880
4638	490998	6917899
4639	491118	6917994
4640	491222	6917871
4641	491336	6917867
4642	491433	6917643
4643	491537	6917505
4644	491654	6917563
4645	491763	6917498
4646	491877	6917507
4647	491995	6917573
4648	492103	6917501
4649	492219	6917542
4650	492332	6917535
4651	492449	6917582
4652	492554	6917461
4653	492675	6917565
4654	492792	6917616
4655	492898	6917521
4656	493015	6917560
4657	493128	6917565
4658	493242	6917566
4659	493367	6917725
4660	493470	6917591
4661	493590	6917675
4662	493693	6917531
4663	493810	6917578
4664	493905	6917330
4665	494010	6917201
4666	494130	6917293
4667	494239	6917230
4668	494343	6917099
4669	494446	6916961
4670	494560	6916970
4671	494656	6916720
4672	494763	6916632
4673	494859	6916381
4674	494961	6916222
4675	495059	6916016
4676	495170	6915969
4677	495280	6915932
4678	495384	6915794
4679	495505	6915904
4680	495615	6915857
4681	495727	6915838
4682	495835	6915757
4683	495943	6915681
4684	496052	6915616
4685	496172	6915711
4686	496288	6915747
4687	496393	6915629
4688	496505	6915607
4689	496617	6915584
4690	496731	6915595
4691	496857	6915761
4692	496962	6915653
4693	497057	6915386
4694	497161	6915263
4695	497277	6915298
4696	497389	6915271
4697	497504	6915297
4698	497625	6915397
4699	497745	6915491
4700	497862	6915532
4701	497968	6915427
4702	498081	6915417
4703	498194	6915415
4704	498317	6915545
4705	498429	6915528
4706	498541	6915508
4707	498649	6915420
4708	498749	6915239
4709	498855	6915133
4710	498955	6914940
4711	499072	6914990
4712	499194	6915108
4713	499309	6915125
4714	499420	6915095
4715	499530	6915049
4716	499632	6914882
4717	499751	6914954
4718	499848	6914723
4719	499952	6914590
4720	500070	6914660
4721	500183	6914656
4722	500298	6914676
4723	500399	6914491
4724	500520	6914597
4725	500632	6914580
4726	500740	6914498
4727	500836	6914258
4728	500949	6914248
4729	501057	6914173
4730	501174	6914210
4731	501287	6914213
4732	501414	6914393
4733	501540	6914558
4734	501663	6914687
4735	501768	6914570
4736	501886	6914639
4737	501982	6914393
4738	502090	6914313
4739	502207	6914360
4740	502319	6914335
4741	502416	6914106
4742	502520	6913980
4743	502634	6913983
4744	502738	6913841
4745	502855	6913891
4746	502968	6913883
4747	503081	6913870
4748	503197	6913901
4749	503304	6913810
4750	503410	6913715
4751	503525	6913726
4752	503645	6913818
4753	503764	6913886
4754	503883	6913963
4755	504001	6914016
4756	504116	6914040
4757	504231	6914061
4758	504342	6914023
4759	504447	6913900
4760	504563	6913927
4761	504660	6913705
4762	504768	6913621
4763	504882	6913631
4764	505000	6913684
4765	505113	6913669
4766	505218	6913550
4767	505323	6913429
4768	505437	6913438
4769	505556	6913512
4770	505652	6913263
4771	505771	6913347
4772	505885	6913339
4773	506000	6913358
4774	506107	6913268
4775	506202	6913006
4776	506310	6912929
4777	506423	6912922
4778	506530	6912837
4779	506626	6912592
4780	506752	6912757
4781	506862	6912706
4782	506979	6912744
4783	507092	6912734
4784	507199	6912653
4785	507315	6912680
4786	507433	6912740
4787	507546	6912724
4788	507665	6912791
4789	507778	6912787
4790	507891	6912779
4791	507998	6912686
4792	508114	6912710
4793	508225	6912666
4794	508330	6912550
4795	508445	6912562
4796	508559	6912572
4797	508675	6912600
4798	508782	6912502
4799	508896	6912510
4800	509002	6912411
4801	509119	6912445
4802	509231	6912421
4803	509333	6912267
4804	509446	6912244
4805	509542	6912007
4806	509658	6912034
4807	509775	6912078
4808	509888	6912071
4809	510009	6912168
4810	510115	6912055
4811	510228	6912052
4812	510342	6912050
4813	510460	6912110
4814	510575	6912122
4815	510685	6912068
4816	510803	6912120
4817	510922	6912191
4818	511039	6912239
4819	511151	6912212
4820	511271	6912294
4821	511375	6912161
4822	511483	6912082
4823	511597	6912083
4824	511712	6912097
4825	511830	6912157
4826	511946	6912178
4827	512073	6912352
4828	512185	6912331
4829	512290	6912207
4830	512405	6912219
4831	512526	6912320
4832	512632	6912218
4833	512753	6912304
4834	512866	6912288
4835	512968	6912139
4836	513063	6911880
4837	513171	6911801
4838	513277	6911692
4839	513381	6911564
4840	513489	6911473
4841	513594	6911351
4842	513703	6911292
4843	513820	6911336
4844	513927	6911234
4845	514039	6911207
4846	514151	6911184
4847	514270	6911252
4848	514366	6911007
4849	514462	6910764
4850	514574	6910741
4851	514696	6910848
4852	514812	6910880
4853	514926	6910881
4854	515041	6910885
4855	515156	6910899
4856	515276	6910990
4857	515372	6910740
4858	515476	6910604
4859	515598	6910712
4860	515711	6910705
4861	515817	6910591
4862	515932	6910606
4863	516050	6910661
4864	516145	6910412
4865	516257	6910380
4866	516384	6910555
4867	516485	6910378
4868	516591	6910270
4869	516711	6910348
4870	516815	6910223
4871	516930	6910230
4872	517049	6910291
4873	517157	6910217
4874	517274	6910260
4875	517387	6910239
4876	517491	6910107
4877	517596	6909990
4878	517711	6909998
4879	517818	6909902
4880	517928	6909855
4881	518052	6909979
4882	518164	6909962
4883	518280	6909986
4884	518389	6909918
4885	518507	6909971
4886	518627	6910039
4887	518740	6910028
4888	518856	6910060
4889	518972	6910087
4890	519087	6910096
4891	519189	6909928
4892	519292	6909781
4893	519403	6909748
4894	519517	6909738
4895	519614	6909513
4896	519717	6909361
4897	519836	6909437
4898	519950	6909430
4899	520053	6909287
4900	520171	6909338
4901	520276	6909207
4902	520389	6909203
4903	520501	6909172
4904	520610	6909104
4905	520715	6908977
4906	520828	6908960
4907	520941	6908946
4908	521045	6908809
4909	521157	6908788
4910	521264	6908691
4911	521377	6908680
4912	521481	6908535
4913	521591	6908482
4914	521697	6908377
4915	521815	6908424
4916	521935	6908507
4917	522051	6908533
4918	522176	6908677
4919	522286	6908621
4920	522381	6908367
4921	522502	6908449
4922	522611	6908384
4923	522723	6908351
4924	522829	6908245
4925	522948	6908307
4926	523061	6908295
4927	523175	6908299
4928	523296	6908388
4929	523387	6908084
4930	523482	6907820
4931	523585	6907673
4932	523697	6907643
4933	523790	6907368
4934	523906	6907390
4935	524020	6907387
4936	524129	6907314
4937	524250	6907410
4938	524364	6907409
4939	524477	6907391
4940	524590	6907370
4941	524697	6907278
4942	524799	6907114
4943	524914	6907122
4944	525024	6907078
4945	525130	6906956
4946	525244	6906956
4947	525344	6906778
4948	525461	6906808
4949	525576	6906812
4950	525687	6906774
4951	525800	6906762
4952	525909	6906683
4953	526020	6906649
4954	526133	6906635
4955	526253	6906708
4956	526367	6906701
4957	526472	6906585
4958	526587	6906585
4959	526708	6906678
4960	526811	6906533
4961	526930	6906587
4962	527039	6906522
4963	527157	6906571
4964	527271	6906564
4965	527383	6906536
4966	527489	6906427
4967	527594	6906300
4968	527711	6906339
4969	527826	6906347
4970	527945	6906414
4971	528066	6906500
4972	528189	6906608
4973	528291	6906451
4974	528402	6906405
4975	528521	6906470
4976	528621	6906282
4977	528740	6906346
4978	528859	6906398
4979	528967	6906320
4980	529078	6906273
4981	529191	6906259
4982	529304	6906236
4983	529420	6906259
4984	529531	6906212
4985	529643	6906189
4986	529739	6905945
4987	529841	6905784
4988	529955	6905777
4989	530069	6905779
4990	530185	6905794
4991	530280	6905549
4992	530389	6905469
4993	530494	6905347
4994	530604	6905292
4995	530719	6905299
4996	530833	6905301
4997	530936	6905143
4998	531055	6905214
4999	531170	6905221
5000	531275	6905090
5001	531370	6904844
5002	531494	6904972
5003	531607	6904954
5004	531725	6904990
5005	531846	6905085
5006	531967	6905159
5007	532071	6905026
5008	532177	6904915
5009	532273	6904676
5010	532387	6904672
5011	532509	6904767
5012	532605	6904537
5013	532714	6904458
5014	532837	6904570
5015	532944	6904482
5016	533049	6904358
5017	533153	6904219
5018	533271	6904268
5019	533376	6904138
5020	533484	6904064
5021	533604	6904138
5022	533719	6904143
5023	533834	6904150
